year,homeTeam,awayTeam,homeGoals,awayGoals,result,homeWinProb,drawProb,awayWinProb,outcomeProb
2010,Aston Villa,Man United,1,1,D,0.2273,0.2728,0.4999,0.2728
2010,Blackburn,Hull,1,0,H,0.5183,0.271,0.2108,0.5183
2010,Everton,Chelsea,2,1,H,0.1894,0.2631,0.5475,0.1894
2010,West Ham,Birmingham,2,0,H,0.4212,0.2872,0.2916,0.4212
2010,Wolves,Tottenham,1,0,H,0.2255,0.2786,0.4959,0.2255
2010,Stoke,Man City,1,1,D,0.3057,0.2961,0.3982,0.2961
2010,Wigan,Bolton,0,0,D,0.4121,0.2917,0.2962,0.2917
2010,Arsenal,Sunderland,2,0,H,0.7784,0.1583,0.0633,0.7784
2010,Everton,Man United,3,1,H,0.2105,0.2632,0.5263,0.2105
2010,Portsmouth,Stoke,1,2,A,0.4,0.2929,0.3071,0.3071
2010,West Ham,Hull,3,0,H,0.5392,0.2621,0.1987,0.5392
2010,Wolves,Chelsea,0,2,A,0.0792,0.19,0.7308,0.7308
2010,Aston Villa,Burnley,5,2,H,0.6953,0.2101,0.0946,0.6953
2010,Blackburn,Bolton,3,0,H,0.4877,0.2926,0.2196,0.4877
2010,Fulham,Birmingham,2,1,H,0.4533,0.2929,0.2538,0.4533
2010,Man City,Liverpool,0,0,D,0.3957,0.2878,0.3165,0.2878
2010,Wigan,Tottenham,0,3,A,0.2534,0.2715,0.4751,0.4751
2010,Man United,West Ham,3,0,H,0.7908,0.146,0.0633,0.7908
2010,Birmingham,Wigan,1,0,H,0.4951,0.2865,0.2184,0.4951
2010,Bolton,Wolves,1,0,H,0.4748,0.2878,0.2374,0.4748
2010,Burnley,Portsmouth,1,2,A,0.4729,0.2782,0.2489,0.2489
2010,Chelsea,Man City,2,4,A,0.6559,0.2181,0.1259,0.1259
2010,Stoke,Arsenal,1,3,A,0.1894,0.2631,0.5475,0.5475
2010,Liverpool,Blackburn,2,1,H,0.6957,0.1992,0.1051,0.6957
2010,Sunderland,Fulham,0,0,D,0.4318,0.2968,0.2714,0.2968
2010,Tottenham,Everton,2,1,H,0.4789,0.2817,0.2394,0.4789
2010,Arsenal,Burnley,3,1,H,0.829,0.126,0.045,0.829
2010,West Ham,Bolton,1,2,A,0.5224,0.2687,0.209,0.209
2010,Wolves,Man United,0,1,A,0.0951,0.1901,0.7148,0.7148
2010,Everton,Hull,5,1,H,0.6953,0.2101,0.0946,0.6953
2010,Wigan,Liverpool,1,0,H,0.146,0.2497,0.6043,0.146
2010,Portsmouth,Birmingham,1,2,A,0.4,0.2929,0.3071,0.3071
2010,Sunderland,Bolton,4,0,H,0.4533,0.2929,0.2538,0.4533
2010,Burnley,Stoke,1,1,D,0.3809,0.2885,0.3306,0.2885
2010,Birmingham,Everton,2,2,D,0.3152,0.2909,0.3939,0.2909
2010,Bolton,Wigan,4,0,H,0.4505,0.2867,0.2628,0.4505
2010,Burnley,Wolves,1,2,A,0.4231,0.2885,0.2885,0.2885
2010,Chelsea,West Ham,4,1,H,0.7784,0.1583,0.0633,0.7784
2010,Hull,Arsenal,1,2,A,0.1246,0.2077,0.6677,0.6677
2010,Stoke,Aston Villa,0,0,D,0.2872,0.2916,0.4212,0.2916
2010,Tottenham,Blackburn,3,1,H,0.6559,0.2181,0.1259,0.6559
2010,Man United,Fulham,3,0,H,0.7784,0.1583,0.0633,0.7784
2010,Sunderland,Man City,1,1,D,0.265,0.2806,0.4543,0.2806
2010,Liverpool,Portsmouth,4,1,H,0.7556,0.1717,0.0727,0.7556
2010,Wigan,Aston Villa,1,2,A,0.2628,0.2867,0.4505,0.4505
2010,Arsenal,West Ham,2,0,H,0.7613,0.1655,0.0732,0.7613
2010,Aston Villa,Wolves,2,2,D,0.6762,0.2186,0.1052,0.2186
2010,Everton,Bolton,2,0,H,0.6168,0.2484,0.1348,0.6168
2010,Portsmouth,Hull,3,2,H,0.4318,0.2968,0.2714,0.4318
2010,Stoke,Tottenham,1,2,A,0.2628,0.2867,0.4505,0.4505
2010,Sunderland,Birmingham,3,1,H,0.4318,0.2968,0.2714,0.4318
2010,Wigan,Burnley,1,0,H,0.5475,0.2631,0.1894,0.5475
2010,Blackburn,Chelsea,1,1,D,0.1259,0.2181,0.6559,0.2181
2010,Fulham,Man City,1,2,A,0.3071,0.2929,0.4,0.4
2010,Man United,Liverpool,2,1,H,0.5718,0.2546,0.1736,0.5718
2010,West Ham,Wolves,1,3,A,0.5263,0.2632,0.2105,0.2105
2010,Aston Villa,Sunderland,1,1,D,0.6168,0.2484,0.1348,0.2484
2010,Blackburn,Birmingham,2,1,H,0.4727,0.2909,0.2364,0.4727
2010,Man City,Everton,0,2,A,0.514,0.2688,0.2172,0.2172
2010,Portsmouth,Chelsea,0,5,A,0.0792,0.19,0.7308,0.7308
2010,Birmingham,Arsenal,1,1,D,0.1364,0.2273,0.6364,0.2273
2010,Bolton,Man United,0,4,A,0.1116,0.2108,0.6776,0.6776
2010,Chelsea,Aston Villa,7,1,H,0.6804,0.2005,0.1191,0.6804
2010,Hull,Fulham,2,0,H,0.3939,0.2909,0.3152,0.3939
2010,Tottenham,Portsmouth,2,0,H,0.787,0.1574,0.0556,0.787
2010,West Ham,Stoke,0,1,A,0.4505,0.2867,0.2628,0.2628
2010,Wolves,Everton,0,0,D,0.2489,0.2782,0.4729,0.2782
2010,Burnley,Blackburn,0,1,A,0.3792,0.2917,0.3291,0.3291
2010,Liverpool,Sunderland,3,0,H,0.7322,0.1813,0.0865,0.7322
2010,Man City,Wigan,3,0,H,0.7138,0.1999,0.0863,0.7138
2010,Arsenal,Wolves,1,0,H,0.7784,0.1583,0.0633,0.7784
2010,Bolton,Aston Villa,0,1,A,0.3291,0.2917,0.3792,0.3792
2010,Burnley,Man City,1,6,A,0.1902,0.2503,0.5595,0.5595
2010,Man United,Chelsea,1,2,A,0.3599,0.2958,0.3442,0.3442
2010,Portsmouth,Blackburn,0,0,D,0.2885,0.2885,0.4231,0.2885
2010,Stoke,Hull,2,0,H,0.5224,0.2687,0.209,0.5224
2010,Sunderland,Tottenham,3,1,H,0.2628,0.2867,0.4505,0.2628
2010,Birmingham,Liverpool,1,1,D,0.2108,0.271,0.5183,0.271
2010,Everton,West Ham,2,2,D,0.6559,0.2181,0.1259,0.2181
2010,Fulham,Wigan,2,1,H,0.4729,0.2782,0.2489,0.4729
2010,Hull,Burnley,1,4,A,0.5475,0.2631,0.1894,0.1894
2010,West Ham,Sunderland,1,0,H,0.4729,0.2782,0.2489,0.4729
2010,Blackburn,Man United,0,0,D,0.1455,0.2364,0.6181,0.2364
2010,Liverpool,Fulham,0,0,D,0.7368,0.1901,0.0731,0.1901
2010,Man City,Birmingham,5,1,H,0.6776,0.2108,0.1116,0.6776
2010,Wolves,Stoke,0,0,D,0.4121,0.2917,0.2962,0.2917
2010,Chelsea,Bolton,1,0,H,0.8316,0.1185,0.0499,0.8316
2010,Aston Villa,Everton,2,2,D,0.4231,0.2885,0.2885,0.2885
2010,Tottenham,Arsenal,2,1,H,0.2916,0.2872,0.4212,0.2916
2010,Wigan,Portsmouth,0,0,D,0.6043,0.2497,0.146,0.2497
2010,Birmingham,Hull,0,0,D,0.5475,0.2631,0.1894,0.2631
2010,Blackburn,Everton,2,3,A,0.3403,0.2932,0.3665,0.3665
2010,Fulham,Wolves,0,0,D,0.4533,0.2929,0.2538,0.2929
2010,Man City,Man United,0,1,A,0.3308,0.2722,0.397,0.397
2010,Stoke,Bolton,1,2,A,0.4533,0.2929,0.2538,0.2538
2010,Sunderland,Burnley,2,1,H,0.5875,0.2538,0.1586,0.5875
2010,Tottenham,Chelsea,2,1,H,0.2378,0.2642,0.498,0.2378
2010,Portsmouth,Aston Villa,1,2,A,0.1736,0.2546,0.5718,0.5718
2010,Wigan,Arsenal,3,2,H,0.1455,0.2364,0.6181,0.1455
2010,Liverpool,West Ham,3,0,H,0.7148,0.1901,0.0951,0.7148
2010,Hull,Aston Villa,0,2,A,0.2706,0.2785,0.4509,0.4509
2010,Arsenal,Man City,0,0,D,0.4751,0.2715,0.2534,0.2715
2010,Bolton,Portsmouth,2,2,D,0.6181,0.2364,0.1455,0.2364
2010,Hull,Sunderland,0,1,A,0.4011,0.2807,0.3182,0.3182
2010,Man United,Tottenham,3,1,H,0.6364,0.2273,0.1364,0.6364
2010,West Ham,Wigan,3,2,H,0.5179,0.2633,0.2189,0.5179
2010,Wolves,Blackburn,1,1,D,0.4303,0.2913,0.2784,0.2913
2010,Aston Villa,Birmingham,1,0,H,0.5875,0.2538,0.1586,0.5875
2010,Burnley,Liverpool,0,4,A,0.1733,0.2383,0.5884,0.5884
2010,Chelsea,Stoke,7,0,H,0.8356,0.1191,0.0454,0.8356
2010,Everton,Fulham,2,1,H,0.6953,0.2101,0.0946,0.6953
2010,Birmingham,Burnley,2,1,H,0.6364,0.2273,0.1364,0.6364
2010,Man City,Aston Villa,3,1,H,0.5179,0.2633,0.2189,0.5179
2010,Portsmouth,Wolves,3,1,H,0.4,0.2929,0.3071,0.4
2010,Stoke,Everton,0,0,D,0.2628,0.2867,0.4505,0.2867
2010,Tottenham,Bolton,1,0,H,0.7334,0.172,0.0946,0.7334
2010,Fulham,West Ham,3,2,H,0.4,0.2929,0.3071,0.4
2010,Liverpool,Chelsea,0,2,A,0.2359,0.2484,0.5157,0.5157
2010,Sunderland,Man United,0,1,A,0.1001,0.2003,0.6996,0.6996
2010,Blackburn,Arsenal,2,1,H,0.2706,0.2785,0.4509,0.2706
2010,Wigan,Hull,2,2,D,0.5263,0.2632,0.2105,0.2632
2010,Fulham,Stoke,0,1,A,0.4505,0.2867,0.2628,0.2628
2010,Man City,Tottenham,0,1,A,0.4729,0.2782,0.2489,0.2489
2010,Arsenal,Fulham,4,0,H,0.7913,0.1357,0.073,0.7913
2010,Aston Villa,Blackburn,0,1,A,0.6045,0.2373,0.1582,0.1582
2010,Bolton,Birmingham,2,1,H,0.4231,0.2885,0.2885,0.4231
2010,Burnley,Tottenham,4,2,H,0.1364,0.2273,0.6364,0.1364
2010,Chelsea,Wigan,8,0,H,0.8637,0.095,0.0413,0.8637
2010,Everton,Portsmouth,1,0,H,0.7397,0.1735,0.0868,0.7397
2010,Hull,Liverpool,0,0,D,0.146,0.2497,0.6043,0.2497
2010,Man United,Stoke,4,0,H,0.8401,0.1187,0.0413,0.8401
2010,West Ham,Man City,1,1,D,0.2378,0.2642,0.498,0.2642
2010,Wolves,Sunderland,2,1,H,0.4248,0.2811,0.2941,0.4248
